Gender,Race,Embedding
,"Latino, White","[-0.9102191925048828, 0.9999783039093018, 0.9986602663993835, -0.9904134273529053, 0.9979991912841797, 0.9996734857559204, -0.9999904036521912, -0.9471736550331116, 0.9999955892562866, 0.9990717768669128, 0.9974067211151123, 0.9921482801437378, -0.8010254502296448, -0.4373892545700073, 0.9989073872566223, -0.9483354091644287, 0.9855697154998779, 0.9887381196022034, 0.9998165965080261, -0.9999999403953552, -0.9509866833686829, -0.999970555305481, 0.999976634979248, -0.9999997019767761, -0.9999762177467346, 0.9999504685401917, -0.9999850392341614, 0.9991474151611328, 0.999931812286377, -0.9999949932098389, -0.9993839263916016, -0.9995838403701782, -0.24514666199684143, -0.9997633099555969, 0.9996143579483032, -0.9998189806938171, -0.9943536520004272, 0.9942736625671387, 0.9999979138374329, 0.9995057582855225, -0.9990501999855042, -0.9999982714653015, -0.9251847267150879, 0.9999069571495056, -0.9997137188911438, -0.9999899864196777, 0.8700165152549744, -0.9638210535049438, 0.9999897480010986, -0.9997051954269409, -0.9999987483024597, 0.9312867522239685, -0.9814532995223999, 0.9996580481529236, -0.9990378022193909, -0.9999966621398926, -0.9864018559455872, 0.9998505115509033, -0.998445987701416, 0.9679465889930725, 0.9981825947761536, 0.9999580979347229, -0.9908850789070129, 0.9967414140701294, 0.9991707801818848, -0.6628899574279785, -0.9979578852653503, -0.9986597895622253, -0.9996094703674316, -0.9996852278709412, -0.999950110912323, 0.9999986290931702, -0.9995094537734985, -0.9927322268486023, -0.9997219443321228, -0.9999402761459351, -0.999700665473938, -0.9999233484268188, -0.9829044342041016, 0.7572588324546814, -0.9999571442604065, -0.9998831152915955, -0.8078531622886658, 0.9994460344314575, 0.999923825263977, 0.9999702572822571, 0.9999520778656006, -0.7412080764770508, 0.9676423072814941, -0.9998931884765625, 0.5079162120819092, -0.9847751259803772, -0.9329322576522827, 0.9846387505531311, -0.4302336871623993, 0.9826188087463379, -0.7663155198097229, -0.9999372363090515, -0.999913215637207, -0.9997977614402771, -0.9989453554153442, 0.6491432189941406, 0.9986847639083862, -0.9995036721229553, -0.9999662637710571, -0.9539632201194763, 0.9997636079788208, -0.9996757507324219, 0.969517707824707, 0.9999890923500061, -0.9861725568771362, 0.9905155301094055, 0.9999993443489075, 0.9999873638153076, -0.9999774098396301, -0.9999978542327881, 0.9993519186973572, 0.9936708211898804, 0.8847549557685852, 0.999627947807312, -0.9997917413711548, -0.9999363422393799, -0.999963104724884, 0.8087546229362488, 0.9942575693130493, -0.9999998807907104, -0.9999979138374329, 0.9999935626983643, -0.9993109107017517, 0.8372754454612732, 0.6895906329154968, -0.9738887548446655, 0.6898922920227051, -0.9995101094245911, -0.9999474287033081, 0.9996534585952759, -0.999996542930603, -0.9999545812606812, -0.9998575448989868, -0.9998143911361694, 0.9999695420265198, -0.9987328052520752, 0.9307644367218018, 0.9976928234100342, -0.3821417987346649, -0.9999439716339111, 0.9587186574935913, -0.999971330165863, 0.9998008608818054, 0.9997454285621643, 0.9119951725006104, 0.9889022707939148, -0.9999942183494568, -0.999794602394104, -0.9943602085113525, 0.9959075450897217, -0.9903861880302429, 0.8744822144508362, 0.9999959468841553, -0.9999204874038696, 0.9999014735221863, -0.9998565316200256, -0.9999989867210388, 0.9999998211860657, 0.9991879463195801, 0.9986851811408997, -0.9969697594642639, -0.9046149849891663, 0.9988563656806946, -0.9987096786499023, -0.9971523284912109, 0.9977874755859375, -0.9912356734275818, 0.9892903566360474, 0.9997559785842896, 0.9999344348907471, 0.9931636452674866, 0.017946001142263412, -0.999988853931427, 0.9996975064277649, 0.6117287874221802, 0.947551965713501, -0.9999839663505554, 0.9740678071975708, -0.9990911483764648, -0.9999967813491821, 0.9692063927650452, -0.9998823404312134, 0.9168508648872375, 0.9994254112243652, -0.9999992847442627, -0.9998371005058289, -0.9832948446273804, 0.8558353185653687, -0.9126884937286377, 0.9999964833259583, 0.9999607801437378, 0.999487042427063, -0.9980200529098511, 0.9999939203262329, -0.9963582754135132, 0.9968204498291016, -0.9981655478477478, -0.9999672770500183, 0.9999938011169434, 0.9999995827674866, 0.8575467467308044, -0.998924195766449, 0.9994807839393616, -0.909053385257721, 0.939752995967865, -0.8466802835464478, 0.7995240688323975, -0.9981604814529419, -0.9983891248703003, -0.9999436736106873, -0.9989732503890991, 0.9999769926071167, 0.6890454292297363, 0.9983792304992676, 0.9999425411224365, -0.9999997615814209, 0.9122186899185181, -0.9999696612358093, 0.6267468929290771, -0.9982613921165466, 0.9966136813163757, -0.8159185647964478, -0.9974285364151001, -0.9999826550483704, -0.8961730003356934, -0.9999994039535522, -0.9998586773872375, 0.9999673962593079, 0.9952644109725952, -0.999849259853363, 0.6451578736305237, -0.9999979734420776, -0.9466094374656677, -0.9999487996101379, 0.9749602675437927, 0.9999266266822815, 0.9998948574066162, 0.9999873638153076, -0.9999942779541016, -0.889203667640686, 0.2208515852689743, 0.9995630979537964, -0.9998875856399536, 0.9989455938339233, -0.9999462366104126, -0.9976073503494263, -0.5200120806694031, -0.99603670835495, -0.8729975819587708, -0.9990872740745544, 0.7796154618263245, 0.7591489553451538, 0.9615209102630615, 0.9983634352684021, 0.9598939418792725, -0.9979187250137329, 0.9999186992645264, 0.9730879068374634, -0.9999095797538757, -0.8770884871482849, 0.9915497899055481, -0.9960803389549255, 0.999967634677887, 0.9999993443489075, -0.99977046251297, -0.9986565113067627, 0.999996542930603, 0.9969788193702698, -0.9964268803596497, 0.9998477697372437, -0.999980092048645, -0.9981580972671509, 0.9999590516090393, -0.998196542263031, -0.9996732473373413, 0.9999926090240479, 0.9087726473808289, 0.9947100281715393, 0.9962942600250244, -0.8491346836090088, -0.9977006316184998, -0.9999736547470093, -0.9970371127128601, 0.9999968409538269, 0.9971655011177063, 0.9996629953384399, 0.9999716281890869, -0.9998863935470581, -0.9999946355819702, -0.9986400604248047, 0.9999285340309143, 0.9999655485153198, -0.8966631293296814, -0.9894741773605347, 0.8794253468513489, 0.9765552878379822, 0.9999676942825317, 0.9989396333694458, 0.9999416470527649, -0.9603992104530334, -0.9999999403953552, -0.9849013090133667, -0.9989553093910217, -0.9999337792396545, 0.9999917149543762, -0.9760733842849731, -0.9992314577102661, 0.9999589323997498, 0.9996919631958008, 0.9658752679824829, -0.9999419450759888, 0.9988938570022583, -0.987736701965332, -0.9998838901519775, 0.9995312690734863, -0.9999262094497681, -0.9473366737365723, -0.5596247911453247, -0.9999203681945801, 0.6197991371154785, 0.9998902678489685, 0.9999938011169434, 0.9277244210243225, -0.5907037854194641, 0.9999977350234985, -0.48709505796432495, -0.8579210042953491, 0.9771954417228699, -0.999973714351654, 0.8955463171005249, 0.8114263415336609, 0.9999864101409912, 0.9305675625801086, -0.999955952167511, -0.9997010827064514, 0.9910733699798584, -0.9999945163726807, 0.7751158475875854, 0.9940207004547119, 0.999317467212677, 0.9394491314888, -0.9998975396156311, -0.10565630346536636, -0.18803848326206207, -0.9996792674064636, 0.9994435906410217, -0.9999827742576599, 0.9999932646751404, 0.9999308586120605, -0.9999825358390808, 0.9999997019767761, 0.9998493790626526, -0.9997879862785339, -0.9986796379089355, 0.9960029721260071, 0.999457597732544, -0.9946655035018921, -0.9999994039535522, -0.9999557733535767, -0.9998342394828796, -0.9999912977218628, 0.9079841375350952, 0.9999779462814331, -0.9999898672103882, -0.6764019727706909, -0.9886226654052734, -0.9558990597724915, -0.9916813373565674, 0.9970570206642151, 0.9305734038352966, 0.9571419358253479, 0.8326199054718018, 0.9999608397483826, 0.9999926686286926, 0.9996369481086731, -0.9992033243179321, 0.9947959780693054, 0.9195110201835632, 0.9982550740242004, 0.9996045231819153, 0.9876344799995422, 0.9999993443489075, -0.9999241232872009, 0.950386106967926, 0.9999893307685852, -0.9870783686637878, -0.8826742172241211, 0.9999925494194031, 0.999530017375946, 0.9999874234199524, -0.9999988079071045, 0.9998754858970642, 0.9986733794212341, 0.9993587136268616, 0.9999975562095642, -0.9982521533966064, 0.9995485544204712, -0.799139142036438, 0.9998729228973389, 0.6763278841972351, -0.9998787045478821, 0.9602503776550293, 0.9083954095840454, -0.8637668490409851, 0.9998324513435364, 0.9993562698364258, -0.9994260668754578, 0.9999977350234985, 0.7343830466270447, -0.9997549653053284, 0.9959145784378052, 0.9999975562095642, -0.9986567497253418, -0.9992675185203552, 0.9999960064888, -0.9999980330467224, -0.9996935725212097, 0.999986469745636, 0.9999498128890991, -0.9998160600662231, -0.9998998641967773, 0.8035652041435242, 0.9999977946281433, -0.8514151573181152, 0.9992305040359497, -0.9852167367935181, -0.8128235340118408, -0.9987850785255432, 0.7389144897460938, -0.9999650120735168, 0.5029224157333374, -0.9992148876190186, -0.9977977871894836, -0.9999879598617554, 0.9450114369392395, 0.9999985694885254, -0.9971395134925842, -0.9993192553520203, 0.9991756677627563, -0.9999486804008484, 0.9999921917915344, 0.9999997615814209, 0.9846283793449402, 0.9949973821640015, 0.9999536275863647, -0.9984854459762573, -0.999790608882904, 0.05882760509848595, -0.9999986886978149, -0.9636980891227722, -0.9604116082191467, 0.9999991059303284, 0.8894396424293518, -0.919613778591156, -0.9997485876083374, -0.8458113670349121, 0.4630548059940338, 0.9987287521362305, -0.9983528852462769, -0.966862678527832, -0.931830108165741, 0.9998968243598938, 0.9978938102722168, 0.9998356103897095, -0.9999986290931702, -0.9992507696151733, -0.9754244685173035, -0.9959388375282288, -0.9994727969169617, 0.9993327856063843, -0.9999977350234985, 0.9804039597511292, -0.9914345741271973, 0.999676525592804, -0.9678704738616943, 0.9970828890800476, 0.9993852376937866, -0.9613775014877319, 0.985906183719635, 0.8883306980133057, -0.9956265687942505, 0.9663895964622498, -0.9849879145622253, 0.997704267501831, 0.9999158978462219, -0.9587379097938538, 0.9930984973907471, 0.9999905228614807, -0.8829254508018494, -0.8841003775596619, 0.9753656983375549, 0.9352787137031555, 0.9996119737625122, -0.9982832670211792, -0.9153360724449158, 0.8241443037986755, 0.911091685295105, -0.9999998211860657, -0.9374561905860901, -0.9999956488609314, -0.9855360984802246, -0.9999960064888, 0.9999907612800598, -0.6618263125419617, 0.9999721050262451, 0.9999995827674866, -0.9996587634086609, 0.9484764933586121, 0.9988096356391907, 0.9999942183494568, -0.9991926550865173, -0.9999906420707703, 0.9849952459335327, -0.9999449849128723, -0.9998478889465332, -0.9999591112136841, 0.9843257069587708, -0.896571159362793, 0.9998934268951416, 0.9998387694358826, -0.92464679479599, 0.9990719556808472, 0.9951270222663879, 0.9993127584457397, 0.9990323185920715, 0.9920417070388794, -0.9997954368591309, 0.9999684691429138, 0.9941315054893494, 0.9969176054000854, 0.9999755620956421, -0.7877915501594543, -0.9707010984420776, 0.9996357560157776, -0.9996321797370911, -0.08650176227092743, 0.9997631907463074, -0.9129324555397034, -0.9997100830078125, -0.9717175960540771, -0.9975517392158508, -0.9998024702072144, -0.9991055130958557, 0.9984516501426697, 0.9998746514320374, 0.999994158744812, 0.9993213415145874, -0.7964430451393127, -0.9999878406524658, 0.9998490214347839, -0.9999992847442627, -0.9995517134666443, -0.9999419450759888, 0.9999017715454102, 0.9446393251419067, 0.9901674389839172, 0.9955522418022156, 0.9571021795272827, -0.9999855160713196, 0.9999902248382568, -0.9999098777770996, 0.9984289407730103, -0.8255296349525452, 0.9887373447418213, 0.9999253749847412, -0.999989926815033, 0.9426153898239136, 0.8942585587501526, -0.9999839663505554, 0.9423302412033081, -0.9999938011169434, 0.9999029040336609, -0.9997813105583191, 0.9999751448631287, -0.9998930096626282, 0.9968709945678711, -0.9999801516532898, 0.9961479306221008, -0.9999312162399292, 0.5874044299125671, -0.999976634979248, 0.9954673647880554, -0.9999985098838806, -0.9999710917472839, -0.9963670372962952, 0.9999304413795471, -0.995646595954895, -0.9999944567680359, 0.9995862245559692, 0.9999994039535522, -0.9984894394874573, 0.9904093146324158, -0.9593720436096191, 0.9977659583091736, 0.967885434627533, 0.9997692704200745, -0.9995836615562439, 0.999768853187561, 0.9999757409095764, -0.9999791979789734, -0.8726283311843872, -0.9989112019538879, -0.9846480488777161, -0.9616297483444214, -0.9565606713294983, -0.9999935030937195, -0.8759863972663879, -0.99746173620224, -0.9999820590019226, 0.999692440032959, -0.9999987483024597, 0.9580430388450623, -0.9996801018714905, -0.9946843981742859, -0.999997615814209, -0.9999967217445374, 0.9995479583740234, -0.8687583208084106, -0.8819113969802856, -0.9999962449073792, -0.9961778521537781, 0.9999779462814331, -0.6791803240776062, 0.9997265934944153, -0.9995574355125427, -0.9997086524963379, -0.9894689321517944, 0.882178783416748, 0.9999517798423767, -0.9978523254394531, 0.9993806481361389, -0.9999873042106628, -0.999987781047821, -0.9199148416519165, -0.9997526407241821, -0.9999949932098389, 0.9999997615814209, 0.9989510178565979, -0.9965733289718628, 0.9897319078445435, -0.9994086027145386, -0.9920843839645386, 0.9999933838844299, -0.9915464520454407, -0.9999979734420776, 0.862958550453186, -0.9999876022338867, -0.999995231628418, 0.9704040288925171, -0.9997625350952148, 0.9848283529281616, 0.9999979734420776, 0.8065070509910583, -0.9994868040084839, -0.9999818801879883, 0.9476593136787415, -0.9999865889549255, -0.9923051595687866, -0.9998921155929565, 0.9998732209205627, -0.9997836947441101, -0.9999815821647644, 0.8908173441886902, 0.9537205696105957, -0.9997504949569702, 0.9974653124809265, -0.9961366653442383, 0.9444265961647034, 0.5807909965515137, -0.9997818470001221, 0.9999557137489319, -0.9999982714653015, -0.9996610879898071, -0.999656617641449, -0.991352379322052, 0.9996486902236938, -0.9994549751281738, 0.9997763633728027, 0.9995644688606262, 0.9501228332519531, 0.9998365640640259, 0.9998400807380676, -0.9999253153800964, 0.8728794455528259, 0.999924898147583, 0.9999960660934448, -0.9445204138755798, -0.9999591708183289, 0.9998748898506165, 0.99991375207901, -0.999938428401947, -0.800247848033905, -0.9784255027770996, 0.9962138533592224, 0.9974026679992676, -0.9139692783355713, -0.9836955666542053, -0.9929158091545105, -0.99995356798172, 0.9999874234199524, 0.9983556270599365, -0.999996542930603, -0.8045365214347839, 0.9984269738197327, 0.9979239106178284, -0.9997188448905945, -0.9977203607559204, -0.9992897510528564, 0.9959385991096497, 0.9996928572654724, -0.9437288045883179, 0.9985997676849365, -0.8805269598960876, -0.9665372967720032, 0.9952094554901123, 0.9999976754188538, -0.999963104724884, 0.9493528604507446, 0.9142423272132874, 0.9769085049629211, 0.9999985694885254, -0.9999935030937195, -0.9981266856193542, 0.999997615814209, -0.9337238669395447, 0.9998199939727783, -0.9988293051719666, -0.9999999403953552, 0.9998809695243835, 0.9921340942382812, 0.9999887347221375, 0.9203502535820007, -0.9957690238952637, -0.820770800113678, -0.9953786134719849, 0.999983549118042, 0.9991753101348877, 0.9657489061355591, 0.9999454617500305, 0.999966025352478, -0.9940111041069031, 0.9902612566947937, -0.999999463558197, -0.9994568228721619, 0.9988679885864258, 0.9481996297836304, 0.946713387966156, -0.9998821020126343, 0.9983281493186951, 0.9952818751335144, -0.9962795376777649, 0.9999937415122986, -0.9950212836265564, -0.7911188006401062, 0.9999675750732422, 0.9315714836120605, -0.9992085695266724, 0.998603105545044, -0.9672136306762695, 0.982753574848175, -0.9998481273651123, 0.9999944567680359, -0.12985116243362427, 0.9623139500617981, 0.934279203414917, 0.7258885502815247, -0.9999133348464966, 0.9999944567680359, 0.9829474091529846, -0.9999821782112122, 0.9809575080871582, 0.9608230590820312, 0.999998927116394, 0.9992086291313171, -0.870275616645813, 0.9500063061714172, -0.9997145533561707, 0.9958338141441345, 0.9999410510063171, -0.7987734079360962, -0.9999946355819702, -0.9999995827674866, -0.9999997615814209, 0.9990777373313904, -0.9997711777687073, 0.9999998807907104, -0.9984002709388733, -0.9999232292175293, -0.9999141097068787, -0.9939595460891724, 0.9999024868011475, -0.9999348521232605, -0.999232828617096, -0.9998465180397034, -0.9010359644889832, -0.9998987913131714, -0.9999821186065674, -0.9984522461891174, -0.9999697208404541, -0.9433017373085022, -0.8831647634506226, -0.9997670650482178, 0.9719052910804749, -0.9998819828033447, -0.9874096512794495, -0.9992788434028625, -0.7086888551712036, 0.9982781410217285, -0.9822830557823181, -0.9999532699584961, -0.9999052286148071, 0.9985167980194092, 0.999325692653656, -0.9965915083885193, -0.9999991059303284, -0.9997247457504272, 0.9667133092880249, 0.9999966025352478, -0.9999966621398926, -0.9999980330467224, 0.9999545812606812, -0.9865641593933105, 0.9999972581863403, -0.9998807311058044, -0.9996189475059509, 0.9474618434906006, -0.999319851398468, -0.9912186861038208, -0.9999229311943054, -0.493694543838501, -0.8030158877372742, 0.9640102386474609, 0.8525782227516174, -0.9999591708183289, -0.9993123412132263, 0.9997018575668335, 0.9998862743377686, 0.9798881411552429, -0.9996682405471802, 0.9999798536300659, 0.9999803900718689, -0.9999861717224121, 0.9996346831321716, -0.9933839440345764, -0.9999521374702454, -0.9998537302017212, 0.9455865025520325, 0.998517632484436, -0.995172917842865, -0.9546809792518616, 0.9994699954986572, -0.9180119037628174, -0.9999988079071045, 0.8680181503295898, 0.20173870027065277, 0.9580082893371582, 0.9999692440032959, -0.9993427395820618, -0.9989207983016968, 0.8450897932052612, 0.7646366357803345, -0.9957035183906555, -0.9982420206069946, -0.9253350496292114, -0.9982624053955078, -0.9972708821296692, -0.9775662422180176, -0.876074492931366, 0.9999520778656006, -0.6411763429641724, 0.9993135333061218, -0.999640941619873, 0.9999999403953552, 0.945978045463562, 0.9577200412750244, -0.9994836449623108, -0.9953345656394958, 0.9998416900634766, 0.9998442530632019, -0.997229278087616, 0.9977133870124817, 0.9997455477714539, 0.9282006621360779, -0.7567819356918335, -0.9998916387557983, -0.9985506534576416, 0.6213355660438538, -0.9967270493507385, 0.9309595823287964, -0.9999976754188538, 0.9977969527244568, -0.9816697835922241, -0.9964441061019897, 0.9999827146530151, 0.970396876335144, -0.9995863437652588, -0.9999983310699463, 0.9860400557518005, -0.9993196725845337, -0.11941638588905334, 0.9999424815177917, 0.9999572038650513, -0.8449286818504333, -0.999999463558197, -0.9970330595970154, -0.9992232918739319, -0.9998995661735535, 0.9474063515663147, -0.7964668869972229, -0.9999037981033325, -0.9999998211860657, -0.9996605515480042, 0.9971972107887268, 0.9999985098838806, -0.9991096258163452, 0.9999975562095642, 0.8317112326622009, 0.9999994039535522, 0.996631920337677, 0.6783407926559448, 0.967039167881012, 0.9539313316345215, -0.8119160532951355, -0.9969446063041687, 0.9973817467689514, 0.999966025352478, 0.9989476203918457, 0.9992084503173828, -0.9999495148658752, -0.9998791217803955, 0.9756462574005127, 0.9961003065109253, -0.9785308837890625, 0.9931263327598572, 0.9985839128494263, 0.9999199509620667, -0.9998597502708435, 0.9999908208847046, 0.999998927116394, -0.999993622303009, -0.9995006322860718, 0.999997615814209, 0.9973459243774414, -0.999656081199646, -0.9985533952713013, 0.9998267889022827, -0.9992179274559021, -0.9998064041137695, 0.9999951124191284, -0.9999094009399414, 0.9886108040809631, -0.9999302625656128, -0.8936032056808472, 0.9696418642997742, 0.647005558013916, 0.999931275844574, -0.9990699887275696, -0.9997120499610901, -0.9967855215072632, 0.9998591542243958, 0.9984695911407471, 0.8422030806541443, 0.9961361885070801, 0.9899234175682068, -0.9979724287986755, -0.99964839220047, -0.9998267889022827, 0.9975924491882324, 0.9999904036521912, 0.9998647570610046, 0.8627864122390747, 0.7974172234535217, 0.03417423367500305, -0.9999696016311646, 0.999790608882904, -0.9999860525131226, -0.9997891783714294, 0.9999958276748657, -0.9976550340652466, 0.9377190470695496, 0.9744714498519897, 0.9999997615814209, 0.9968084692955017, -0.9998267292976379, -0.9543982148170471, -0.9568564891815186, -0.9357171058654785, 0.8631498217582703, -0.999966561794281, 0.9402647614479065, -0.9997818470001221, -0.9078747630119324, -0.999489426612854, -0.9989139437675476, 0.9986075162887573, -0.9999593496322632, 0.9998953342437744, 0.9995465874671936, 0.9997118711471558, -0.999998152256012, 0.9999569654464722, -0.9999195337295532, -0.9999824166297913, 0.5205383896827698, 0.9999720454216003, 0.9925374388694763, 0.9792376756668091, 0.9999969601631165, -0.9998403787612915, -0.973102867603302, -0.9993221163749695, 0.9954558610916138, -0.9943482875823975, 0.9998165369033813, -0.999998927116394, -0.9999262094497681, 0.8365927338600159, 0.998977780342102]"
